##Title: Практыка і тэорыя літаратурнага мастацтва (БНТ)
##HTMLDescription_BEGIN
<div>
	<p class="dictdesc-st">Створана на падставе:</p>
	<p>Практыка і тэорыя літаратурнага мастацтва</b>. Менск: Інбелкульт, 1923.</p>
</div>
<div>
	<p class="spoiler">Прадмова</p>
	<p>Апрацаваньне тэрмінолёгіі <i>«Практыка і тэорыя літаратурнага  мастацтва»</i> пачалося <i>Гуманітарнай Сэкцыяй Беларускае Навукова-Тэрмінолёгічнае Камісіі</i> ў 1921 г., а закончылася ў 1922 г. – <i>Тэрмінолёгічнай Камісіяй Гуманітарнай Сэкцыі Інстытуту Беларускае Культуры.</i></p>
	<p>Спачатку мелася на мэце апрацаваньне сьцісла стылістычнай тэрмінолёгіі, г. з. па тэорыі прозы і поэзіі. Але калі прышлося падбіраць тэрміны, то адразу выясьнілася немагчымасьць прытрымлівацца гэтае сьцісласьці: тэорыя прозы й поэзіі так шырока абхоплівае ўсе галіны літаратурнага мастацтва, што выдзеліць сьцісла стылістычныя тэрміны й замкнуцца ў пэўных рамках было-б непажаданым абмежаваньнем усяе працы ў дадзенай галіне. Апрача таго, калі-б і выдзеліць дзе якія сьцісла стылістычныя тэрміны, то яны амаль што ўсе пераняты ўсімі народамі з грэцкае або лацінскае мовы, як, напр., <i>проза, поэзія, драма, лірыка</i>, якія не паддаюцца перакладу, і гэткім чынам прышлося-б даць не беларускія тэрміны, а чужаземныя ў беларускім правапісе. Дзеля гэтых вось прычын было вырашана надаць тэрмінолёгіі болей жыцьцёвага характару і абхапіць хоць частку таго літаратурнага слоўнікавага матар‘ялу, з якім на кожным кроку прыходзіцца спатыкацца кожнаму пісьменьніку ў сваёй літаратурнай працы. Гэтым Тэрмінолёгічная Камісія манілася дасягнуць хоць і ня поўнасьцю дзьвюх мэт: 1) даць самыя патрэбныя тэрміны для тэорыі прозы й поэзіі і 2) даць беларускі тэрмінолёгічны матар‘ял для літаратурнае практыкі, каб гэтым хоць крыху дапамагчы нашаму пісьменству, асабліва часапіснаму, пазбавіцца ад лішняй, у большай частцы непатрэбнай і незразумелай чужаземшчыны.</p>
	<p>Разглядаючы чужаземныя тэрміны, Камісія старалася па магчымасьці даваць, заместа іх, толькі −  беларускія, а калі й пакідаліся чужаземныя, то ўжо такія, што: або агульна-прынятыя, як, напр.: <i>літаратура, сонэт, ода</i>, або − пашыраныя і ў народзе, як, напр.: <i>камэдыя, талент, артысту</i>. Побач з беларускім ставіўся чужаземны тэрмін толькі тады, калі ён − так сама добра вядомае слова ў народзе. Агулам жа Камісія лічыла лішнім даваць чужаземныя тэрміны побач з беларускімі, зважаючы на тое, што калі хто захоча карыстацца з чужаземшчыны, то яе знойдзе і паміма беларускай тэрмінолёгіі.</p>
	<p>Уся зьмешчаная ў гэтай кнізе тэрмінолёгія «Практыка й тэорыя літаратурнага мастацтва» канчаткова разгледжана й прынята <i>Тэрмінолёгічнай Камісіяй Гуманітарнае Сэкцыі Інстытуту Беларускае Культуры</i> ў складзе сяброў Камісіі: <i>М. Байкова, М. Гуткоўскага, Я. Лёсіка, І. Луцэвіча, К. Міцкевіча, С. Некрашэвіча, С. Плаўніка і У. Чаржынскага</i>.</p>
	<p>Слоўнікавы матар’ял для тэрмінолёгіі ў ліку 2500 слоў сабраў паводле альфабэту, упарадкаваў, ператлумачыў пабеларуску і прынятую тэрмінолёгію зрэдагаваў.</p>
	<p><i>Старшыня Гуманітарнай Сэкцыі Інстытуту Беларускае Культуры <b>Ів. Луцэвіч</b>.</i></p>
	<p>Менск студзень 1923 г.</p>
</div>
##HTMLDescription_END
##ArticleLang: ru/be

абонемент	перадплата
абонент	перадплатчык
абсурд	недарэчнасьць
абсурдный	недарэчны
авансцена	перадсцэна
авантюра	авантура
авантюрист	авантурнік
авантюристический	авантурны
автобиограф	уласнажыцьцяпісец
автобиографический	уласнажыцьцяпісны
автобиография	уласнажыцьцяпіс
автограф	уласнапіс
автор	аўтор
авторизованный	аўторызаваны
авторитет	аўторытэт
автотип	адбітка
адонический стих	адонісавы верш
акростих	акростых
акт (действие)	дзея
актер	актор
актриса	акторка
актуальность	здольнадзейнасьць
актуальный	здольнадзейны
акцент	націск, вымова, акцэнт
акцентировать	акцэнтаваць
акцентуация	акцэнтаваньне
акция	дзеяньне, дзея
александрийский стих	александрыйскі верш
алкеев стих	алькейскі верш
алкмеонический стих	алькмэонічны верш
аллегорический	іншасказальны
аллегория	іншасказ
аллитерация	сугучнасьць
аллюзия	намяненьне
альбом	альбом
альманах	альманах
амфиболический	двузначны
амфиболия	двузначнасьць
амфибрахий	амфібрах
амфибрахический	амфібрахічны
анаграмма	надпіс
анаграф	надпіс
анакреонтические стихи	анакрэонтычныя вершы
анакрустический стих	анакрустычны верш
аналогический	падобны
аналогия	падобнасьць
анапест	анапэст
анапестический	анапэстычны
анастрофа	перастаўка
анафора	паўтарэньне
анахронизм	нясучаснасьць
анекдот	анэкдот
анекдотический	анэкдотны
аноним	бязыменьнік
анонимный	бязыменны
анонс	паведамленьне
антикритика	антыкрытыка
антологическое стихотворение	антолёгічны верш
антология	антолёгія
антракт	перапынак
аплодисменты	воплескі
апокриф	апокрыф
апокрифический	апокрыфічны
аполог	байка
апострофа	зварот
апофеоз	убагаўленьне, апотэоз
аппозиция	дасказ
аргумент	довад
аргументация	давядзеньне
ария	сьпеў
артизм	мастацкасьць, артызм
артист	мастак, артысты
артистический	мастацкі, артыстычны
архаизм	старасьведчына
архаистический	старасьвецкі
ассонанс	сугалосьсе
ассимиляция	упадабленьне
аудитория	слухальня
аутентик	аўтэнтык
аутентический	аўтэнтычны
афареза	скарочаньне, усячэньне
афиша	абвестка
афоризм	выслоўе
балет	балет
баллада	баляда
банальность	будзённасьць
банальный	будзённы
бард	бард
баркарола	баркароля
баснописец	байкапісец
баснословный	баечны
басня	байка
бахий	бахі
беллетрист	бэлетрысты
беллетристика	краснае пісьменства, бэлетрыстыка
беллетристический	бэлетрыстычны
белый стих	белы верш
бессмыслица	недарэчнасьць
библиограф	кнігавед
библиография	кнігапіс
библиотека	кніжня
библиотекарь	кнігар
библия	біблія
биограф	жыцьцяпісец
биографический	жыцьцяпісны
биография	жыцьцяпіс
благозвучие	мілагучнасьць
благозвучный	мілагучны
богатырский эпос	гэроічны эпос
богатырь	волат, асілак
божественность	боскасьць
божественный	боскі
божество	боства
брошюра	сшытак, брошура
буквальный	літаральны
буколика	буколіка
буф-опера	комічная опэра
былина	быліна
быль	быль
быт	быт
бытописатель	бытапісец
бюллетень	паведамленьне
вакхическая стопа	бахічная стопа
варваризм	чужаслоў
вариант	адменьнік
введение	уводзіны
вдохновение	надхненьне
версификатор	вершавальнік
версификация	вершаваньне
версия	чутка, пагалоска
вертеп	батлейка
вертепное действо	батлеечная дзея
вестник	зьвястун
вилланела	вілянэля
витиеватость	віцьеватасьць
витиеватый	віцьеваты
внезапность	раптоўнасьць
водевиль	водэвіль
возвещение	апавяшчэньне
возвышенный	узьнёслы
воззвание	адозва
возобновление	аднаўленьне
волшебник	чараўнік
волшебница	чараўніца
волшебный	чараўнічы
воображение	выабражэньне
вопрос	пытаньне
вопрошание	запытаньне
восклицание	вокліч
воспевание	апяваньне
воспитание	выхаваньне
воспоминание	успамін
восприимчивость	перанятлівасьць
восприятие	пераняцьце
восторг	узьнясеньне, захапленьне
восторженный (лиризм)	узьнёслы
восхищение	захапленьне
впечатление	уражаньне
вступление	уступ
второстепенный	другарадны
вульгаризм	прастаслоўе
вульгарный	прастацкі
выражение	выраз
выразительность	выразнасьць, выразістасьць, выразьлівасьць
выразительный	выразны, выразісты, выразьлівы
газета	часопіс, газэта
галлицизм	галіцызм
гармонизация	суладжаньне
гармонический	суладны
гармоничность	суладнасьць
гармония	суладзьдзе
гасконада	гасконада
гексаметр	шасьцістоп, шасьцімер, гэксамэтр
