##Title: Тэрмінолёгія лёгікі і псыхолёгіі (БНТ)
##HTMLDescription_BEGIN
<div>
	<p class="dictdesc-st">Створана на падставе:</p>
	<p><b>Тэрмінолёгія лёгікі і псыхолёгіі</b>. Менск: Інбелкульт, 1923.</p>
</div>
<div>
	<p class="spoiler">Прадмова</p>
	<p>Лёгічна-псыхолёгічная тэрмінолёгія, якая зьяўляецца ў друку ў гэтым выпуску Беларускае навуковае тэрмінолёгіі, прадстаўляе сабою злучэньне разгледжаных паасобку на сходах б. Навукова-Тэрмінолёгічнай Комісіі пры Н.К.А.Б. і Інстытуту Беларускае Культуры тэрмінолёгій лёгікі і псыхолёгіі.</p>
	<p>Як першая, так і другая тэрмінолёгіі разглядаліся подлуг дакладу члена Навукова-Тэрмінолёгічнай комісіі і навуковага супрацоўніка Інстытуту Беларускае Культуры М.Байкова.</p>
	<p>Тэрмінолёгія Лёгікі ў першы раз была надрукавана ў часопісе «Весьнік Нар. Ком. Асьветы С.С.Р.Б.», 1922 г., №1, стр. 11-20.</p>
	<p>Пры апрацаваньні лёгічна-псыхолёгічных тэрмінаў мелася на ўвазе зацьвердзіць у сьцісла азначаным сэнсе для навуковага ўжываньня словы, якія ўжываюцца ў жыцьцёвай беларускай мове і зарэгістраваны ў істнуючых слоўніках беларускай мовы І.Насовіча, Я.Ціхінскага, М.Гарэцкага і Ў.Дабравольскага, а таксама ў творах найвыдатнейшых беларускіх пісьменьнікаў новага часу. У частковасьці, дзеля згоды з народным ужываньнем прыняты для навуковага ўжываньня тэрмін «мазгі» ў множным ліку.</p>
	<p>Таксама ў згоднасьці з народным ужываньнем і з законамі беларускай мовы ўтвораны і нэолёгізмы, якія зьяўляюцца патрэбнымі для перадачы навуковых паняцьцяў.</p>
	<p>У першы раз зьяўляюцца ў друку гэткія новатворы: адцягненьне (№3 слоўніка), адцягнены (2), самарух (5), зваротнаспадчыннасьць (42), зваротнаспадчынны (43), нізкавокасьць (65), наданьне (103), наданы (104), узбуджлівасьць (105), зьлішвольле (151), зьлішпамяць (152), разгалосьсе (199), жыцьцёчыннасьць (241), самазахаваньне (303 і 784), унутранагляданьне (310), унутранаглядальны (309), сугалосьсе (340), асерадкаваньне (342), прамежак (409), мозачкі (432), прычэпная думка (444), даасяродкавы (492), назвазбор (496), абвяржэньне (542), восевальцавы адростак (551), кравазваротны (581), цёпластан (578), прыстасаванасьць (681), прасторавы (697), працяжальнасьць (708), працяжальны (709), саманездавальненьне (781), самаздавальненьне (785), сеткавіца (794), агульна-зацьвярджальны (874), агульна-адмоўны (875), часткова-зацьвярджальны (884), часткова-адмоўны (885), часамер (999), часагляд (1000), крышталёк (1001), чатырохпагор'е (1037), адчувальны, пачувальны (1034 і 1065), чуламер (1087).</p>
	<p>З тэрмінаў, увайшоўшых у склад расійскай лёгічна-псыхолёгічнай тэрмінолёгіі з іншых моваў, перакладзены на беларускую мову тыя тэрміны, якія захавалі ў навуковым ужываньні свой першастковы сэнс, напр., «ассоциация», «активность» і інш.</p>
	<p>Тэрміны, якія атрымалі штучны навуковы сэнс, як, напр., «ганглий», «рефлекс», «силлогизм» і інш., ці азначаюць паняцьці, у тлумачэньні якіх няма згоднасьці паміж прадстаўнікамі навукі, як, напр., «апперцепция», «аффект» і інш., застаўлены без перакладу і толькі пераданы ў беларускай транскрыпцыі.</p>
	<p>Тэрмінолёгія апрацавана ў аб'ёме курсу лёгікі і псыхолёгіі ў школах сярэдняга тыпу.</p>
	<p><i>Дакладчык М.Байкоў</i></p>
	<p>г. Менск 1923-V-19</p>
</div>
##HTMLDescription_END
##ArticleLang: ru/be

абсолютный	абсолютны
абстрактный	абстрактны, адцягнены
абстракция	абстракцыя, адцягненьне
абулия	абулія, бязвольле
автоматизм	аўтоматызм, самарух
автоматическое восприятие	аўтоматычнае ўспрыйманьне
аграфия	аграфія
адаптация	адаптацыя, прызвычаенасьць
аккомодация	акомодацыя, прыстасаваньне
аккорд	акорд
аксиома	аксіома, пэўнік
активность	актыўнасьць, дзейнасьць
актуальность	актуальнасьць, здольнадзейнасьць
алексия	алексія
альтернатива	альтэрнатыва
альтруизм	альтруізм
альтруистический	альтруістычны
амнезия	амнэзія, бяспамяцьце
анализ	аналіз, расклад
аналитический	аналітычны, раскладовы
аналогический	аналёгічны
аналогия	аналёгія
анкетный метод	анкетны, запытальны мэтод
анальгезия	анальгэзія, бязбольле
антагонистический цвет	супраціўны, або дадатковы колер
антитезис	антытэзіс, проціпалажэньне
анестезия	анэстэзія, нячуласьць
апатия	апатыя, апешаласьць
аподосис	аподосіс, вынік
апперцептивный	апэрцэпцыйны
апперцептивное внимание	апэрцэпцыйная ўвага
апперцепция	апэрцэпцыя
аргумент	аргумэнт, довад
ассимиляция	асіміляцыя, упадабленьне
ассоциация представлений	злучэньне прадстаўленьняў
ассоциация несвободная	злучэньне несвабоднае
ассоциация свободная	злучэньне свабоднае
ассоциация по смежности	злучэньне па сумежнасьці
ассоциация по сходству	злучэньне па падобнасьці
ассоциация по контрасту	злучэньне па супраціўнасьці
ассоциативный	злучальны
атавизм	зваротнаспадчыннасьць
атавистический	зваротнаспадчынны
атаксия	атаксія
атрибут	атрыбут, прыналежнасьць
афазия	афазія
аффект	афэкт
аффекты астенические	афэкты прыгнятаючыя
аффекты стенические	афэкты ўзбуджаючыя
аффективный	афэктыўны
безвкусность	нясмачнасьць
безобразие	брыдота
безумие	шаленства
беспорядок	непарадак
бессилие	нязмога
бессознательный	бесьсьвядомы, няпрытомны
бесстыдство	бессаромнасьць
биение (<i>d. Schwebung</i>)	біцьцё
бинокулярное зрение	двухвочны зрок
бинокулярный контраст	двухвочны контраст
биология	біолёгія
биологический	біолёгічны
благозвучие	мілагучнасьць
блеск	блеск
близорукость	нізкавокасьць
боковое поле зрения	бочнае поле зроку
боль	боль
большой мозг (<i>cerebrum</i>)	вялікія мазгі
боязнь	боязьнь
бред	брэд
бредовые идеи	брэдавыя думкі
вдохновение	натхненьне
вера	вера
вероятность	праўдападобнасьць
веселость	вясёласьць
вещь (категория)	рэч
взаимность	узаемнасьць
взгляд	пагляд
вид (<i>species</i>)	від
видовой	відавы
видовое различие (<i>differentia specifica</i>)	відавая розьніца
вкус	смак
вкус горький	смак горкі
вкус кислый	смак квасны
вкус металлический	смак мэталічны
вкус пресный	смак прэсны
вкус сладкий	смак салодкі
вкус соленый	смак салоны
вкус щелочной	смак лужны
вкусовые клетки	смакавыя каморкі
вкусовые почки (луковицы)	смакавыя пупашкі
