##Title: Беларуска-літоўскі тэрміналагічны слоўнік
##HTMLDescription_BEGIN
<div>
	<p class="dictdesc-st">Створана на падставе:</p>
	<p><b>Беларуска-літоўскі тэрміналагічны слоўнік</b>. Менск: Акадэмія навук, 1934. (часткова)</p>
</div>
<div>
	<p class="spoiler">Прадмова</p>
	<p>Апрацаваў В. Копка</p>
	<p>Адрэдагавала брыгада пад кіраўніцтвам акадэміка С. Матулайціса</p>
	<p> </p>
	<p>Sustatė V. Kopka</p>
	<p>Redagavo brigada akademikui S. Matulaičiui vadovaujant. </p>
	<p> </p>
	<p>Адказны рэдактар С. Матулайціс.</p>
	<p>Адказны карэктар В. Копка.</p>
	<p>Тэхн. рэдактар Ул. Свірыдаў.</p>
	<p> </p>
	<p>Baltarusijos Mokslų Akademijos Lietuvių Sektorius leidžia pirmąjį baltarusiškai-lietuvlško ir rusiškai-lietuviško žodynėlio sąslūvinį, pirmoj eilėj Sovietų socialistinės statybos ir politinio bei visuomenės gyvenimo praktikos iškeltų terminu. Be to Žodynėly telpa ir abeinai dažniau vartojami sovietų spaudoje žodžiai.</p>
	<p>Tokio Žodynėlio reikalingumas labai pribrendęs. Jis bus naudingas darbininkų-kolektyviečių ir pavienių valstiečių korespondentams, laikraščių ir knygų skaitytojams, vertėjams ir t. t.</p>
	<p>Žodynėlyje, be abejo, rasis kai kurių netikslumų. Kritiški jų nurodymai yra labai pageidaujami, į tai bus atkreipta domė ir kitoje laidoje bus įneštos pataisos.</p>
	<p>Žodynėlio redagavime dalyvavo: Vilūnas, Vaišnora, Pauliukevičius, Skardžius, Jakševičius ir kt.</p>
	<p> </p>
	<p><i>S. Matulaitis.</i></p>
</div>
##HTMLDescription_END
##ArticleLang: be/lt

аб'ектыўны	obiektyvus, obiektyviškas
аблігацыя	obligacija
абмен вопытам	pasikeitimas patyrimais
абсалютны	absoliutiškas
абставіны	apystovos; aplinkybės
абстаноўка	apystova, būklė; įrengimas; aplinka
абязлічка	beasmenybė 
абязлічыць	nuasmeninti, beasmeninti
аванс	avansas
аварыя	avarija
агаворка	išlyga; paaiškinimas
агітацыя	agitacija
агітпроп — аддзел ariтацыі і прапаганды	agitpropas — agitacijos ir propagandos skyrius
аграрны	agrarinis, žemės ūkio
аграмаджаны сектар	suvisuomenintas sektorius
агрыкультура	agrikultūra, žemdirbystė, žemės ūkis
агрыкультурны	agrikultūrinis; agrikultūriškas
агрэгат	agregatas
агульнадзяржаўны	visos valstybės
агульнасаюзны	visos sąjungos, visasąjunginis
адбудоўчы	atstatomasai
адзінаначалле	vienvadystė, vienvadovystė
адзінства процілегласцей	priešingumų vienumas
адзінства	vienybė; vieningumas; vienumas
адзіны	vienas; vieningas
адзіночны	pavienis
адзначыць	pažymėti, pabrėžti
адлічэнне	išskaitymas, atskaitymas
адмаўленне	neigimas
адміранне	atmirimas
аднаасобны	pavienis; vieninis
аднаасобная гаспадарка	pavienis ūkis; pavienio(ių) ūkis(iai)
аднаасобнік	pavienietis, vieniokas
аднамыснасць	sutartinumas
АДПУ — Аб'яднаная Дзяржаўная Палітычная Управа	OGPU — Apvienyta Valstybinė Politinė Valdyba
адпускнік	paleistasis, paleistinis, atostogininkas
адраджэнне	atgimimas
Азнафта	Aznafta — Azerbaidžano naftos centralinė valdyba
азначыць	nustatyti, apibūdinti; apibrėžti
акадэмія навук	mokslų akademija
акалічнасць	aplinkybė
акружэнне, атачэнне	apsiautimas, apsupimas
акрэдытаваць	akredituoti, įgalioti
акрэдытыў	akredityvas
актуальны	aktualus
актыў	aktyvas
актыўны	aktyvus, veiklus, aktingas
акцыя	akcija — akcinio pajaus pažymėjimas; veikimas
аліменты	alimentai
аліянс	aliansas, sąjunga
